Meses_contrato,Total,Factura_mensual,Contrato_mensual,Pago_chequera_electronica,Soporte_tecnico,Seguridad_online,Contrato_2_años,Factura_online,Contrato_1_año,Respaldo_online,Genero_Masculino,Renuncia,ID
1.0,20.05,20.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3030-ZKIWL
48.0,1604.5,34.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3034-ZBEQN
38.0,2522.4,66.15,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3038-PQIUY
3.0,50.6,20.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3039-MJSLN
32.0,601.55,19.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3043-SUDUA
3.0,196.9,60.65,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3043-TYBNO
10.0,953.45,94.85,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3045-XETSH
1.0,85.8,85.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3049-NDXFL
3.0,292.85,95.2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3049-SOLAY
3.0,113.95,34.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3050-GBUSH
56.0,4620.4,81.25,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3050-RLLXC
9.0,190.1,24.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3055-MJDSB
53.0,4003.85,73.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3055-OYMSE
63.0,3503.5,58.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3055-VTCGS
35.0,1924.1,55.25,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3057-VJJQE
41.0,4213.35,102.6,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3058-HJCUY
13.0,331.85,25.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3058-WQDRE
14.0,944.65,69.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3059-NGMXB
14.0,283.75,19.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3061-BCKYI
51.0,4539.35,93.8,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3062-ICYZQ
1.0,55.4,55.4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3063-QFSZL
1.0,69.95,69.95,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3066-RRJIO
68.0,3848.8,55.9,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3067-SVMTC
1.0,88.8,88.8,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3068-OMWZA
1.0,25.85,25.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3069-SSVSN
60.0,5941.05,99.65,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3070-BDOQC
7.0,545.15,73.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3070-DVEYC
23.0,478.75,20.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3070-FNFZQ
72.0,5815.15,82.3,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3071-MVJCD
3.0,248.4,89.85,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3071-VBYPO
5.0,357.75,75.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3074-GQWYX
6.0,113.5,19.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3077-RSNTJ
44.0,2139.1,50.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3078-NDXXG
13.0,246.7,19.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3078-ZKNTS
47.0,942.95,19.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3079-BCHLN
3.0,94.4,29.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3082-VQXNH
14.0,228.65,19.65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3082-WQRVY
23.0,1759.4,77.15,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3082-YVEKW
72.0,6474.4,92.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3084-DOWLE
1.0,43.95,43.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3085-QUOZK
66.0,6595.0,103.1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3086-RUCRN
53.0,1336.1,25.55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3088-FVYWK
11.0,929.3,79.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3088-LHEFH
61.0,6876.05,111.6,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3090-HAWSU
2.0,134.6,60.95,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3090-LETTY
1.0,20.3,20.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3090-QFUVD
1.0,35.45,35.45,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3091-FYHKI
67.0,5918.8,87.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3092-IGHWF
18.0,1387.0,74.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3094-JOJAI
18.0,1691.9,94.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3096-GKWEB
12.0,947.3,78.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3096-IZETN
27.0,2867.75,104.3,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3096-JRDSO
61.0,6018.65,100.7,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3096-WPXBT
65.0,7082.85,107.65,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3096-YXENJ
41.0,810.3,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3097-FQTVJ
19.0,910.45,50.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3097-IDVPU
2.0,91.1,49.05,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3097-NNSPB
2.0,156.35,86.85,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3097-NQYSN
4.0,82.9,19.95,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3097-PYWXL
25.0,1296.8,54.3,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3099-OONVS
60.0,5453.4,90.95,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3104-OWCGK
8.0,627.4,85.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3106-ULWFW
72.0,5899.85,84.45,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3108-PCCGG
5.0,274.35,55.8,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3113-IWHLC
59.0,4639.45,81.25,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3115-JPJDD
68.0,1911.5,25.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3118-UHVVQ
54.0,1230.9,24.05,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3120-FAZKD
22.0,467.15,20.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3125-RAHBV
49.0,2583.75,52.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3126-WQMGH
51.0,4018.55,79.15,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3128-YOVTD
19.0,485.9,25.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3129-AAQOU
2.0,188.1,80.55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3130-ICDUP
14.0,294.5,19.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3131-NWVFJ
57.0,2572.95,44.85,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3132-TVFDZ
72.0,6991.6,97.75,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3133-PZNSR
63.0,6218.45,98.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3134-DSHVC
3.0,98.5,29.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3134-JCVOE
4.0,253.0,64.4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3137-LUPIX
17.0,1175.6,64.8,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3137-NYQQI
6.0,489.45,85.35,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3138-BKYAV
56.0,5124.6,94.45,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3143-ILDAL
13.0,1222.8,88.35,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3143-JQEGI
6.0,270.8,49.15,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3144-AUDBS
71.0,6669.45,93.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3144-KMTWZ
10.0,189.45,19.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3146-JTQHR
72.0,6425.65,88.05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3146-MSEGF
69.0,1718.35,24.95,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3148-AOIQT
1.0,20.1,20.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3148-BLQJT
47.0,4137.2,90.05,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3154-CFSZG
60.0,1198.8,20.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3154-HMWUU
2.0,48.35,19.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3156-QLHBO
2.0,174.8,96.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3158-MOERK
53.0,2546.85,46.3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3160-TYXLT
34.0,3097.0,90.05,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3161-GETRM
60.0,3928.3,65.85,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3161-ONRWK
67.0,1263.05,20.05,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3161-PJNCN
55.0,5409.75,100.15,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3162-KKZXO
53.0,4779.45,92.55,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3162-ZJZFU
5.0,347.4,70.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3164-AALRN
57.0,3196.0,53.75,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3164-YAXFY
1.0,45.85,45.85,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3165-HDOEW
61.0,5175.3,86.45,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3166-PNEOF
38.0,3741.85,101.15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3167-SNQPL
60.0,6236.75,104.95,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3170-GWYKC
50.0,930.9,20.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3170-NMYVV
9.0,501.2,55.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3173-NVMPX
71.0,1415.85,19.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3173-WSSUE
46.0,3009.5,64.2,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3174-AKMAS
35.0,3782.4,109.95,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3174-RKMOW
1.0,71.35,71.35,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3177-LASXD
23.0,478.1,19.65,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3178-CIFOT
1.0,100.25,100.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3178-FESZO
21.0,1339.8,64.95,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3179-GBRWV
16.0,313.4,19.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3181-MIZBN
70.0,3635.15,51.05,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3181-VTHOE
66.0,6844.5,105.65,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3186-AJIEK
1.0,91.7,91.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3186-BAXNB
14.0,268.4,19.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3190-FZATL
46.0,890.35,20.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3190-ITQXP
49.0,5069.65,100.6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3190-XFANI
3.0,239.45,80.7,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3191-CSNMG
34.0,2909.95,84.05,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3192-LNKRK
68.0,7611.85,110.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3192-NQECA
50.0,4116.15,84.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3194-ORPIK
3.0,61.45,20.25,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3195-TQDZX
25.0,2088.05,84.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3196-NVXLZ
19.0,2007.25,105.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3197-ARFOY
65.0,6631.85,105.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3197-NNYNB
3.0,264.85,84.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3198-VELRD
67.0,7511.65,111.25,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3199-NPKCN
8.0,576.7,75.25,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3199-XGZCY
67.0,4677.1,70.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3200-MNQTF
26.0,1507.0,59.45,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3205-MXZRA
57.0,5427.05,95.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3207-OYBWH
39.0,3017.65,75.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3208-YPIOE
47.0,2538.2,54.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3209-ZPKFI
20.0,2031.95,98.55,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3211-AAPKX
17.0,1214.05,70.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3211-ILJTT
52.0,1107.2,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3212-KXOCR
61.0,5860.7,93.7,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3214-IYUUQ
8.0,742.95,94.45,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3217-FZDMN
72.0,6352.4,89.1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3219-JQRSL
24.0,1269.6,51.1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3221-CJMSG
4.0,261.65,69.35,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3223-DWFIO
26.0,2254.2,83.95,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3223-WZWJM
66.0,5898.6,89.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3224-DFQNQ
65.0,5963.95,91.55,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3227-WLKLI
34.0,2727.3,79.95,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3229-USWAR
45.0,3533.6,81.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3230-IUALN
71.0,7061.65,99.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3230-JCNZS
18.0,1425.45,82.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3230-WYKIR
2.0,132.4,70.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3234-VKACU
8.0,609.9,74.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3235-ETOOB
3.0,95.05,31.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3237-AJGEH
12.0,264.55,20.05,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3239-TPHPZ
16.0,296.15,20.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3243-ZHOHY
72.0,7746.7,110.1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3244-CQPHU
1.0,70.25,70.25,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3244-DCJWY
1.0,20.2,20.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3247-MHJKM
10.0,851.75,85.55,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3247-ZVOUO
62.0,2748.7,43.6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3249-VHRIP
4.0,330.05,78.45,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3249-ZPQRG
53.0,1301.9,24.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3251-YMVWZ
52.0,5244.45,100.3,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3253-HKOKL
19.0,1775.8,88.2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3254-YRILK
18.0,747.2,45.65,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3255-GRXMG
51.0,1459.35,29.45,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3256-EZDBI
6.0,276.5,44.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3258-SANFR
72.0,7845.8,113.8,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3258-SYSWS
72.0,8337.45,116.6,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3258-ZKPAI
71.0,7723.7,106.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3259-FDWOY
57.0,4438.2,79.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3259-KNMRR
58.0,4890.5,86.1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3259-QMXUN
71.0,1813.35,25.45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3261-CQXOL
72.0,5893.9,84.7,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3262-EIDHV
17.0,343.45,19.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3266-FTKHB
39.0,3759.05,95.65,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3269-ATYWD
8.0,401.5,56.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3272-VUHPV
68.0,1441.65,19.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3274-NSDWE
28.0,1682.05,60.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3275-RHRNE
1.0,75.05,75.05,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3276-HDUEG
2.0,74.2,45.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3278-FSIXX
71.0,1378.45,19.45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3279-DYZQM
30.0,2093.9,69.1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3280-MRDOF
34.0,678.8,19.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3280-NMUVX
32.0,2633.3,83.7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3282-ZISZV
6.0,153.3,25.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3283-WCWXT
45.0,1121.05,25.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3284-SVCRO
37.0,973.55,28.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3285-UCQVC
11.0,1183.05,111.4,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3292-PBZEJ
2.0,154.3,72.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3295-YVUSR
1.0,76.4,76.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3296-SILRA
23.0,813.45,34.6,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3298-QEICA
29.0,1912.15,66.1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3301-LSLWQ
68.0,5696.6,85.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3301-VKTGC
17.0,592.75,34.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3307-TLCUD
69.0,1447.9,19.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3308-DGHKL
59.0,3886.85,64.05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3308-JSGML
1.0,19.2,19.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3308-MHOOC
32.0,3145.9,98.85,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3312-UUMZW
29.0,2414.55,79.3,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3312-ZWLGF
59.0,5084.65,85.55,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3313-QKNKB
28.0,1386.8,50.8,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3315-IKYZQ
15.0,1130.85,76.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3315-TOTBP
50.0,4747.5,93.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3316-UWXUY
5.0,198.0,45.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3317-HRTNN
14.0,1122.4,78.1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3317-VLGQT
20.0,413.0,19.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3318-ISQFQ
3.0,266.8,92.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3318-NMQXL
35.0,3474.05,95.45,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3318-OSATS
6.0,573.75,95.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3319-DWOEP
14.0,1273.3,95.6,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3320-VEOYC
23.0,2085.45,96.9,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3323-CPBWR
71.0,7288.4,104.65,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3324-OIRTO
28.0,2847.4,106.1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3325-FUYCG
64.0,6314.35,96.9,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3327-YBAKM
3.0,155.35,50.6,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3329-WDIOK
34.0,3587.25,109.8,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3331-HQDTW
1.0,49.95,49.95,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3334-CTHOL
33.0,3655.45,110.45,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3336-JORSO
69.0,1796.55,26.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3337-EUOON
12.0,1173.55,94.55,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3338-CVVEH
72.0,7133.1,97.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3339-EAQNV
36.0,1992.85,54.1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3340-QBBFM
68.0,5023.0,76.9,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3345-CSCIA
